fighter_id,name,win,lose,draw,nc,height,weight,reach,stance,dob,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,last_updated,win%
1086,Kevin Holland,13,4,0,0,190.5,185 lbs.,205.74,1,"Nov 05, 1992",3.8,46,3.03,56,0.0,0,55,0.5,2018-11-21 20:41:43.384029,76.47058823529412
1087,Chris Holdsworth,7,0,0,0,180.34,135 lbs.,180.34,0,"Oct 24, 1987",1.85,29,1.94,58,3.38,62,100,2.0,2018-11-21 20:41:45.262199,100.0
1089,Andrew Holbrook,12,3,0,0,180.34,155 lbs.,177.8,0,"Feb 06, 1986",2.2,49,3.0,54,0.85,18,10,2.1,2018-11-21 20:41:53.477181,80.0
1092,Matt Hobar,9,3,0,0,177.8,135 lbs.,177.8,0,"Jan 07, 1987",3.23,42,4.27,52,3.66,44,50,0.0,2018-11-21 20:42:06.094482,75.0
1093,Kwan Ho Kwak,9,2,0,0,165.1,135 lbs.,177.8,0,"Jun 18, 1989",3.29,41,3.45,47,0.78,100,26,0.0,2018-11-21 20:42:10.206557,81.81818181818183
1095,Mizuto Hirota,19,9,2,0,170.18,155 lbs.,170.18,1,"May 05, 1981",3.66,40,3.7,53,1.55,50,60,0.0,2018-11-21 20:42:19.305978,63.33333333333333
1096,Kuniyoshi Hironaka,19,8,0,0,177.8,168 lbs.,177.8,1,"Jun 17, 1976",1.98,40,3.01,54,1.91,30,25,0.6,2018-11-21 20:42:22.871992,70.37037037037037
1098,Hatsu Hioki,27,9,2,0,180.34,145 lbs.,177.8,1,"Jul 18, 1983",2.42,42,2.12,65,2.55,56,54,0.6,2018-11-21 20:42:29.417419,71.05263157894737
1100,Tyler Hill,8,1,0,0,190.5,170 lbs.,198.12,0,"Aug 10, 1991",3.64,39,5.33,47,0.0,0,0,0.0,2018-11-21 20:42:35.61033,88.88888888888889
1101,Angela Hill,8,5,0,0,160.02,115 lbs.,162.56,1,"Jan 12, 1985",5.79,51,5.39,63,0.42,60,74,0.0,2018-11-21 20:42:38.985852,61.53846153846154
1103,Corey Hill,4,4,0,0,193.04,155 lbs.,203.2,1,"Oct 03, 1978",3.57,46,1.61,70,3.02,80,100,0.0,2018-11-21 20:42:44.100144,50.0
1106,Jason High,19,5,0,0,172.72,155 lbs.,180.34,0,"Oct 12, 1981",1.28,42,1.56,48,2.36,63,37,2.8,2018-11-21 20:42:55.083554,79.16666666666666
1108,Jay Hieron,23,7,0,0,182.88,170 lbs.,190.5,1,"Jul 29, 1976",1.66,32,1.89,61,4.05,60,66,1.0,2018-11-21 20:43:01.840202,76.66666666666667
1109,Marcus Hicks,9,3,0,1,167.64,155 lbs.,162.56,0,"Nov 25, 1975",1.42,43,3.06,61,2.7,53,25,4.0,2018-11-21 20:43:05.5098,75.0
1111,Jimy Hettes,11,3,0,0,175.26,145 lbs.,180.34,0,"Jun 09, 1987",3.47,57,3.5,57,5.2,44,61,1.4,2018-11-21 20:43:11.973341,78.57142857142857
1113,Clint Hester,11,6,0,0,187.96,205 lbs.,195.58,1,"Nov 21, 1986",3.36,42,3.44,56,1.02,35,60,0.0,2018-11-21 20:43:19.268454,64.70588235294117
1115,Heath Herring,28,14,0,1,193.04,250 lbs.,198.12,1,"Mar 02, 1978",2.37,50,1.77,54,1.22,50,32,0.7,2018-11-21 20:43:27.955572,66.66666666666666
1116,Felice Herrig,14,8,0,0,162.56,115 lbs.,165.1,1,"Sep 18, 1984",3.69,36,4.89,50,1.2,30,76,0.9,2018-11-21 20:43:32.027466,63.63636363636363
1117,Alvaro Herrera,9,6,0,0,182.88,155 lbs.,187.96,0,"May 14, 1990",1.89,38,3.4,55,0.0,0,33,1.1,2018-11-21 20:43:35.080047,60.0
1118,Geane Herrera,9,3,0,0,165.1,125 lbs.,167.64,1,"May 27, 1990",1.51,31,5.07,52,0.83,37,38,0.6,2018-11-21 20:43:39.394259,75.0
1121,Anthony Hernandez,6,0,0,1,182.88,185 lbs.,190.5,1,"Oct 18, 1993",15.0,71,3.0,71,0.0,0,0,0.0,2018-11-21 20:43:48.618422,100.0
1122,Alexander Hernandez,10,1,0,0,175.26,155 lbs.,182.88,1,"Oct 01, 1992",2.99,50,1.47,46,3.82,40,66,0.0,2018-11-21 20:43:52.680562,90.9090909090909
1123,Junior Hernandez,14,6,0,0,175.26,135 lbs.,175.26,1,"Jul 22, 1986",2.72,28,5.51,64,0.0,0,0,0.0,2018-11-21 20:43:56.480208,70.0
1126,Jack Hermansson,17,4,0,0,185.42,185 lbs.,195.58,1,"Jun 10, 1988",4.49,54,1.93,63,1.99,46,69,0.3,2018-11-21 20:44:09.078368,80.95238095238095
1127,Dave Herman,21,6,0,0,193.04,242 lbs.,193.04,1,"Oct 03, 1984",4.98,60,3.78,48,1.49,100,58,0.0,2018-11-21 20:44:12.893932,77.77777777777779
1128,Ed Herman,24,14,0,1,185.42,205 lbs.,195.58,1,"Oct 02, 1980",3.18,49,3.05,44,2.41,51,60,1.3,2018-11-21 20:44:17.078923,63.1578947368421
1130,Danny Henry,12,2,0,0,182.88,145 lbs.,185.42,1,"Jul 17, 1988",6.07,53,4.6,45,0.96,33,100,2.9,2018-11-21 20:44:22.947518,85.71428571428571
1132,Paulo Costa,12,0,0,0,185.42,185 lbs.,182.88,0,"Apr 21, 1991",8.83,59,5.79,50,0.0,0,81,0.0,2018-11-21 20:44:29.57578,100.0
1133,Luis Henrique,10,5,0,1,187.96,243 lbs.,187.96,1,"Aug 21, 1993",1.81,43,2.22,47,3.09,36,50,1.0,2018-11-21 20:44:33.485842,66.66666666666666
1135,Johny Hendricks,18,8,0,0,175.26,185 lbs.,175.26,0,"Sep 12, 1983",3.49,45,3.99,53,3.83,46,63,0.3,2018-11-21 20:44:43.467409,69.23076923076923
1138,Benson Henderson,23,5,0,0,175.26,170 lbs.,177.8,0,"Nov 16, 1983",2.93,45,1.79,63,2.4,45,63,0.8,2018-11-21 20:44:56.363468,82.14285714285714
1139,Dan Henderson,32,15,0,0,180.34,185 lbs.,187.96,1,"Aug 24, 1970",2.44,47,2.7,51,1.52,52,57,0.3,2018-11-21 20:44:59.047595,68.08510638297872
1143,Marcin Held,23,7,0,0,175.26,155 lbs.,180.34,1,"Jan 18, 1992",1.41,34,2.02,47,2.46,46,37,1.3,2018-11-21 20:45:15.13822,76.66666666666667
1145,Nick Hein,14,4,0,1,167.64,155 lbs.,167.64,0,"Apr 24, 1984",2.54,33,2.93,62,0.8,33,83,0.0,2018-11-21 20:45:22.427632,77.77777777777779
1146,Jake Hecht,11,4,0,0,182.88,170 lbs.,193.04,1,"Feb 09, 1984",3.26,47,2.76,56,2.04,37,40,0.0,2018-11-21 20:45:26.663862,73.33333333333333
1147,Chris Heatherly,9,3,0,1,175.26,155 lbs.,172.72,1,"Nov 24, 1987",1.08,45,2.67,52,3.39,50,100,0.7,2018-11-21 20:45:31.929003,75.0
1148,David Heath,16,7,0,0,180.34,205 lbs.,182.88,1,"Feb 10, 1976",1.48,30,5.16,49,0.33,50,57,1.0,2018-11-21 20:45:34.944724,69.56521739130434
1151,Pat Healy,31,19,0,1,182.88,155 lbs.,187.96,1,"Jul 20, 1983",2.57,36,2.57,50,3.08,37,55,1.1,2018-11-21 20:45:46.356868,62.0
1152,James Head,9,4,0,0,185.42,170 lbs.,185.42,1,"Feb 09, 1984",2.75,48,3.11,49,0.41,100,66,0.8,2018-11-21 20:45:48.912465,69.23076923076923
1153,Dustin Hazelett,12,7,0,0,185.42,170 lbs.,193.04,1,"Apr 29, 1986",2.24,40,3.51,46,0.55,50,25,4.1,2018-11-21 20:45:54.178602,63.1578947368421
1158,Tommy Hayden,8,2,0,0,175.26,145 lbs.,182.88,0,"Mar 11, 1986",1.48,27,2.05,55,3.42,33,66,0.0,2018-11-21 20:46:11.355653,80.0
1162,Phil Hawes,4,1,0,0,185.42,185 lbs.,177.8,1,"Jan 08, 1989",2.32,41,4.77,48,2.05,14,0,0.0,2018-11-21 20:46:26.385659,80.0
1163,John Hathaway,17,2,0,0,185.42,170 lbs.,190.5,1,"Jul 23, 1987",3.4,40,1.8,62,2.61,43,60,0.9,2018-11-21 20:46:30.189882,89.47368421052632
1165,Hayder Hassan,6,3,0,0,177.8,170 lbs.,177.8,0,"Oct 20, 1982",2.11,46,3.16,48,0.0,0,25,0.0,2018-11-21 20:46:38.722728,66.66666666666666
1171,Clay Harvison,9,3,0,0,185.42,170 lbs.,187.96,0,"Sep 25, 1980",3.29,48,3.91,58,0.66,100,68,1.3,2018-11-21 20:47:00.443152,75.0
1173,Dale Hartt,6,3,0,0,177.8,155 lbs.,175.26,1,"Apr 04, 1979",1.14,35,1.55,66,1.22,100,25,2.5,2018-11-21 20:47:07.771751,66.66666666666666
1174,Collin Hart,4,2,1,0,185.42,185 lbs.,193.04,1,"Oct 12, 1989",6.33,44,7.53,51,2.0,16,50,0.0,2018-11-21 20:47:11.777442,57.14285714285714
1176,Walt Harris,11,7,0,0,195.58,250 lbs.,195.58,0,"Jun 10, 1983",2.99,38,2.63,63,0.22,33,75,0.2,2018-11-21 20:47:21.08346,61.111111111111114
1177,Phil Harris,22,12,0,2,162.56,125 lbs.,162.56,1,"Sep 04, 1983",2.34,26,3.16,68,1.76,21,60,0.0,2018-11-21 20:47:22.890139,64.70588235294117
1178,Gerald Harris,19,4,0,0,180.34,185 lbs.,195.58,0,"Nov 19, 1979",1.41,29,1.58,62,2.96,54,72,0.0,2018-11-21 20:47:26.19256,82.6086956521739
1182,Greg Hardy,1,0,0,0,195.58,265 lbs.,203.2,1,"Jul 28, 1988",16.22,60,4.86,70,0.0,0,0,0.0,2018-11-21 20:47:39.958564,100.0
1183,Dan Hardy,25,10,0,1,182.88,170 lbs.,187.96,1,"May 17, 1982",2.46,35,3.44,51,0.73,35,35,0.4,2018-11-21 20:47:44.051973,71.42857142857143
1184,Antoni Hardonk,8,6,0,0,193.04,245 lbs.,198.12,1,"Feb 05, 1976",3.4,61,3.07,46,0.0,0,40,0.9,2018-11-21 20:47:48.259226,57.14285714285714
1186,Nasrat Haqparast,10,2,0,0,177.8,155 lbs.,182.88,0,"Aug 22, 1995",5.42,46,3.27,75,0.33,25,78,0.0,2018-11-21 20:47:56.371147,83.33333333333334
1190,Jared Hamman,13,6,0,0,190.5,185 lbs.,190.5,1,"Mar 07, 1982",5.15,42,3.93,55,1.57,46,30,0.0,2018-11-21 20:48:11.106458,68.42105263157895
1191,CJ Hamilton,11,4,0,0,170.18,125 lbs.,172.72,0,"Oct 07, 1986",2.47,31,3.93,58,0.0,0,62,0.0,2018-11-21 20:48:14.553572,73.33333333333333
1192,Anthony Hamilton,15,9,0,0,195.58,260 lbs.,193.04,1,"Apr 14, 1980",3.91,65,3.02,45,2.62,42,78,0.0,2018-11-21 20:48:19.023387,62.5
1194,Matt Hamill,12,5,0,0,185.42,205 lbs.,193.04,1,"Oct 05, 1976",3.69,42,3.8,61,3.0,34,91,0.0,2018-11-21 20:48:26.390136,70.58823529411765
1197,Seohee Ham,16,8,0,0,157.48,115 lbs.,157.48,0,"Mar 08, 1987",4.2,39,5.15,61,0.0,0,66,0.2,2018-11-21 20:48:39.254153,66.66666666666666
1201,Piotr Hallmann,15,5,0,0,175.26,155 lbs.,180.34,1,"Aug 25, 1987",3.98,45,3.17,58,2.55,44,70,0.4,2018-11-21 20:48:54.467475,75.0
1202,Dennis Hallman,67,14,2,1,175.26,155 lbs.,182.88,1,"Dec 02, 1975",1.12,44,1.96,43,1.79,30,25,2.1,2018-11-21 20:48:57.969904,80.72289156626506
1203,Ryan Hall,6,1,0,0,177.8,145 lbs.,180.34,0,"Feb 22, 1985",2.3,43,0.47,73,0.5,20,0,0.5,2018-11-21 20:49:01.466772,85.71428571428571
1204,Uriah Hall,14,9,0,0,182.88,185 lbs.,200.66,1,"Jul 31, 1984",3.44,52,3.61,52,0.93,38,71,0.3,2018-11-21 20:49:04.945997,60.86956521739131
1208,Yazan Hajeh,6,1,0,0,175.26,145 lbs.,185.42,1,"Sep 04, 1992",1.54,25,17.44,44,0.0,0,100,0.0,2018-11-21 20:49:19.276341,85.71428571428571
1209,Tim Hague,13,5,0,0,193.04,260 lbs.,193.04,1,"May 09, 1983",2.79,47,4.14,46,1.72,33,85,0.9,2018-11-21 20:49:22.125391,72.22222222222221
1210,Damir Hadzovic,12,4,0,0,175.26,155 lbs.,177.8,1,"Aug 08, 1986",2.65,45,2.9,65,0.0,0,31,0.3,2018-11-21 20:49:25.690856,75.0
1215,Horacio Gutierrez,3,3,0,0,177.8,145 lbs.,175.26,0,"Sep 15, 1990",0.86,26,2.91,46,0.0,0,50,0.0,2018-11-21 20:49:48.604341,50.0
1216,Alexander Gustafsson,18,4,0,0,195.58,205 lbs.,200.66,1,"Jan 15, 1987",4.18,40,3.4,52,1.76,40,85,0.5,2018-11-21 20:49:48.705049,81.81818181818183
1219,Jorge Gurgel,14,9,0,0,170.18,155 lbs.,175.26,1,"Jan 25, 1977",3.37,32,3.62,62,0.81,23,60,0.5,2018-11-21 20:50:00.067977,60.86956521739131
1220,John Gunther,7,2,0,0,175.26,155 lbs.,182.88,1,"Nov 24, 1985",1.65,37,3.72,46,7.08,42,0,0.0,2018-11-21 20:50:04.084621,77.77777777777779
1221,John Gunderson,32,12,2,0,175.26,155 lbs.,175.26,1,"Jan 05, 1979",1.04,27,1.71,58,1.67,33,11,2.0,2018-11-21 20:50:08.256673,69.56521739130434
1223,Leonardo Augusto Leleco,11,3,0,1,182.88,185 lbs.,185.42,1,"Apr 15, 1982",2.35,56,2.99,44,0.0,0,52,1.0,2018-11-21 20:50:16.0769,78.57142857142857
1224,Marcelo Guimaraes,9,2,1,0,182.88,185 lbs.,185.42,1,"Jun 25, 1983",4.67,51,4.41,62,1.99,13,0,0.0,2018-11-21 20:50:19.191775,75.0
1226,Melvin Guillard,48,15,3,2,175.26,155 lbs.,172.72,1,"Mar 30, 1983",2.96,40,1.85,66,1.3,63,61,0.2,2018-11-21 20:50:26.897835,72.72727272727273
1227,Clay Guida,34,15,0,0,170.18,155 lbs.,177.8,1,"Dec 08, 1981",2.33,32,2.39,65,3.43,37,69,0.7,2018-11-21 20:50:31.424787,69.38775510204081
1228,Shannon Gugerty,14,6,0,0,177.8,155 lbs.,180.34,1,"Dec 30, 1981",1.25,39,1.88,58,2.13,27,50,3.4,2018-11-21 20:50:36.427936,70.0
1230,Nandor Guelmino,11,5,1,0,190.5,230 lbs.,193.04,0,"Dec 20, 1975",3.62,56,3.16,33,0.0,0,42,0.0,2018-11-21 20:50:44.252096,64.70588235294117
1231,Wang Guan,20,1,1,0,175.26,145 lbs.,180.34,1,"Mar 14, 1986",4.73,43,3.27,60,0.0,0,0,0.0,2018-11-21 20:50:48.627119,90.9090909090909
1232,Vik Grujic,7,6,0,0,180.34,170 lbs.,185.42,1,"Feb 06, 1977",2.24,48,3.39,41,1.18,33,26,0.4,2018-11-21 20:50:53.160283,53.84615384615385
1233,Chris Gruetzemacher,14,3,0,0,172.72,155 lbs.,172.72,1,"Jun 16, 1986",7.12,58,5.09,56,0.0,0,62,0.0,2018-11-21 20:50:57.583765,82.35294117647058
1235,Kendall Grove,13,10,0,1,198.12,185 lbs.,200.66,1,"Nov 12, 1982",2.31,41,2.4,54,0.49,45,56,1.7,2018-11-21 20:51:02.111641,56.52173913043478
1236,Garrett Gross,11,6,0,0,175.26,155 lbs.,175.26,1,"Aug 08, 1988",2.39,45,1.67,46,0.0,0,52,0.0,2018-11-21 20:51:05.56703,64.70588235294117
1237,Josh Grispi,14,5,0,0,180.34,145 lbs.,187.96,1,"Oct 14, 1988",1.44,41,3.71,50,1.97,36,16,2.2,2018-11-21 20:51:10.64904,73.68421052631578
1240,Chad Griggs,11,3,0,0,185.42,205 lbs.,185.42,1,"May 15, 1978",2.67,50,2.22,46,1.51,66,41,0.0,2018-11-21 20:51:19.722659,78.57142857142857
1241,Jordan Griffin,16,5,0,0,177.8,145 lbs.,182.88,0,"Feb 28, 1990",3.54,40,3.8,44,0.0,0,0,3.8,2018-11-21 20:51:22.198269,76.19047619047619
1242,Max Griffin,14,5,0,0,180.34,170 lbs.,193.04,1,"Nov 29, 1985",3.45,43,3.37,54,0.26,25,57,0.3,2018-11-21 20:51:25.202868,73.68421052631578
1243,Tyson Griffin,15,6,0,0,167.64,145 lbs.,172.72,1,"Apr 20, 1984",3.71,41,2.3,65,1.87,46,59,0.9,2018-11-21 20:51:29.263305,71.42857142857143
1244,Forrest Griffin,19,7,0,0,190.5,205 lbs.,195.58,1,"Mar 16, 1979",4.38,36,2.81,61,1.05,48,57,0.7,2018-11-21 20:51:33.681669,73.07692307692307
1245,Matt Grice,15,5,0,0,172.72,145 lbs.,177.8,1,"Jul 29, 1981",4.09,53,2.69,56,2.19,37,82,0.5,2018-11-21 20:51:37.2955,75.0
1247,Desmond Green,21,8,0,0,177.8,155 lbs.,185.42,0,"Oct 11, 1989",3.21,42,2.21,71,1.0,35,73,0.0,2018-11-21 20:51:44.598182,72.41379310344827
1248,Bobby Green,24,8,1,0,177.8,155 lbs.,180.34,1,"Sep 09, 1986",5.0,48,3.87,63,1.03,25,71,0.2,2018-11-21 20:51:48.343626,72.72727272727273
1250,Kevin Gray,9,4,0,0,162.56,125 lbs.,170.18,1,"May 03, 1985",3.45,62,4.48,66,0.0,0,0,0.0,2018-11-21 20:51:55.442582,69.23076923076923
1252,Shelton Graves,7,3,0,0,187.96,255 lbs.,193.04,0,"Oct 23, 1985",2.19,69,0.81,33,4.86,57,0,0.0,2018-11-21 20:52:02.128752,70.0
1253,Michael Graves,6,0,1,0,177.8,170 lbs.,180.34,0,"Jan 08, 1991",1.25,54,1.47,58,4.8,52,66,0.4,2018-11-21 20:52:05.404917,85.71428571428571
1254,Alexa Grasso,10,2,0,0,165.1,115 lbs.,167.64,1,"Aug 09, 1993",4.5,42,3.08,67,0.31,50,63,0.3,2018-11-21 20:52:08.726431,83.33333333333334
1255,Dwight Grant,7,1,0,0,185.42,170 lbs.,198.12,0,"Sep 14, 1984",5.33,52,3.64,60,0.0,0,100,0.0,2018-11-21 20:52:13.101307,87.5
1256,Davey Grant,10,4,0,0,172.72,135 lbs.,175.26,0,"Dec 18, 1985",3.6,53,1.41,68,1.25,30,64,0.0,2018-11-21 20:52:17.36408,71.42857142857143
1257,TJ Grant,21,5,0,0,177.8,155 lbs.,182.88,1,"Feb 26, 1984",3.95,54,3.21,56,1.63,43,36,0.6,2018-11-21 20:52:19.891352,80.76923076923077
1262,Roger Gracie,6,2,0,0,193.04,185 lbs.,200.66,1,"Sep 26, 1981",1.78,35,1.79,61,1.87,53,60,1.9,2018-11-21 20:52:37.030734,75.0
1275,Damian Grabowski,20,5,0,0,185.42,241 lbs.,190.5,1,"May 12, 1980",4.0,36,7.65,51,0.0,0,0,0.0,2018-11-21 20:53:26.97547,80.0
1279,Wilson Gouveia,12,8,0,0,185.42,185 lbs.,193.04,1,"Oct 03, 1978",3.02,39,4.06,56,0.9,66,57,2.2,2018-11-21 20:53:39.790827,60.0
1280,Thibault Gouti,12,5,0,0,177.8,155 lbs.,182.88,1,"Feb 27, 1987",3.68,34,5.64,50,1.23,80,83,0.3,2018-11-21 20:53:44.213674,70.58823529411765
1281,Jonathan Goulet,23,12,0,1,182.88,170 lbs.,185.42,1,"Jul 13, 1979",1.61,41,2.0,46,4.17,70,45,0.6,2018-11-21 20:53:47.125991,65.71428571428571
1283,Tim Gorman,9,4,0,0,165.1,135 lbs.,172.72,0,"Apr 29, 1983",2.73,31,5.57,46,1.0,9,33,0.0,2018-11-21 20:53:53.836507,69.23076923076923
1284,Tebaris Gordon,3,1,0,0,185.42,265 lbs.,198.12,1,"Jul 19, 1988",3.53,16,49.41,22,0.0,0,0,0.0,2018-11-21 20:53:58.560025,75.0
1285,Jared Gordon,14,2,0,0,175.26,155 lbs.,172.72,1,"Sep 06, 1988",6.68,50,2.92,68,3.41,42,100,0.0,2018-11-21 20:54:02.492098,87.5
1286,Eddie Gordon,8,4,0,0,182.88,185 lbs.,193.04,1,"Jul 22, 1983",2.03,32,2.57,60,1.93,83,63,0.0,2018-11-21 20:54:07.411054,66.66666666666666
1290,Lyman Good,20,4,0,1,182.88,170 lbs.,187.96,1,"May 26, 1985",5.73,49,4.57,66,0.6,100,85,0.0,2018-11-21 20:54:17.930161,83.33333333333334
1292,Pearl Gonzalez,6,3,0,0,162.56,115 lbs.,172.72,1,"Aug 12, 1986",2.23,37,4.07,57,1.04,11,0,0.5,2018-11-21 20:54:25.370542,66.66666666666666
1293,Jason Gonzalez,11,4,0,0,187.96,155 lbs.,187.96,0,"Feb 28, 1990",2.81,39,3.19,60,0.0,0,37,1.2,2018-11-21 20:54:29.705885,73.33333333333333
1294,Lewis Gonzalez,10,2,0,0,177.8,170 lbs.,185.42,1,"Sep 19, 1987",1.4,37,1.87,41,2.0,33,62,0.0,2018-11-21 20:54:33.220804,83.33333333333334
1297,Fernando Gonzalez,19,11,0,0,175.26,170 lbs.,172.72,0,"Sep 15, 1983",4.18,44,4.22,65,0.6,25,43,1.5,2018-11-21 20:54:42.7334,63.33333333333333
1298,Gabriel Gonzaga,17,11,0,0,187.96,242 lbs.,193.04,1,"May 18, 1979",2.12,45,2.94,57,2.8,39,66,1.1,2018-11-21 20:54:47.132624,60.71428571428571
1299,Akihiro Gono,32,16,7,0,170.18,170 lbs.,172.72,0,"Oct 07, 1974",2.18,48,2.67,63,1.01,84,46,0.5,2018-11-21 20:54:51.568242,58.18181818181818
1300,Takanori Gomi,35,14,0,1,170.18,155 lbs.,177.8,0,"Sep 22, 1978",3.81,41,3.52,60,1.23,65,63,0.8,2018-11-21 20:54:53.014092,71.42857142857143
1302,Luis Gomez,4,1,0,0,170.18,145 lbs.,172.72,1,"Jan 28, 1995",1.57,33,4.03,55,4.48,50,33,0.0,2018-11-21 20:55:00.662158,80.0
1303,Joey Gomez,7,1,0,0,177.8,155 lbs.,180.34,1,"Aug 29, 1989",2.93,35,4.03,53,1.15,37,50,0.0,2018-11-21 20:55:04.675361,87.5
1304,Ulysses Gomez,9,4,0,0,167.64,125 lbs.,167.64,1,"May 25, 1983",2.72,25,3.57,68,0.0,0,0,0.0,2018-11-21 20:55:09.576335,69.23076923076923
1307,Frank Gomez,10,4,0,0,177.8,135 lbs.,170.18,1,"Mar 31, 1986",1.52,48,0.79,66,1.14,60,70,0.8,2018-11-21 20:55:20.265042,71.42857142857143
1309,Marcelo Golm,6,2,0,0,190.5,249 lbs.,190.5,1,"Sep 15, 1992",4.26,60,3.92,47,0.47,50,87,0.5,2018-11-21 20:55:27.682446,75.0
1314,Mark Godbeer,13,4,0,0,193.04,240 lbs.,195.58,1,"Nov 22, 1983",3.97,53,3.3,54,0.0,0,28,0.0,2018-11-21 20:55:48.327455,76.47058823529412
1315,Rick Glenn,21,5,1,0,182.88,145 lbs.,177.8,0,"Apr 12, 1989",4.19,43,4.0,54,0.8,16,65,0.4,2018-11-21 20:55:52.177414,77.77777777777779
1324,Alex Gilpin,11,1,0,0,170.18,145 lbs.,182.88,1,"Mar 26, 1992",6.8,54,12.29,42,2.17,25,0,2.2,2018-11-21 20:56:27.695113,91.66666666666666
1327,Gregor Gillespie,12,0,0,0,175.26,155 lbs.,180.34,1,"Nov 13, 1986",3.19,48,2.28,56,7.01,47,0,1.2,2018-11-21 20:56:40.375954,100.0
1330,Trevin Giles,11,0,0,0,182.88,185 lbs.,187.96,1,"Aug 06, 1992",5.45,66,1.13,76,3.69,100,66,0.0,2018-11-21 20:56:52.022995,100.0
1332,Joe Gigliotti,7,2,0,0,180.34,185 lbs.,175.26,1,"Aug 13, 1993",1.04,39,2.92,45,1.56,100,50,0.8,2018-11-21 20:56:59.979768,77.77777777777779
1334,Cody Gibson,12,6,0,0,177.8,135 lbs.,180.34,1,"Sep 11, 1987",2.47,31,2.54,63,1.85,38,58,0.4,2018-11-21 20:57:06.764962,66.66666666666666
1339,Joe Giannetti,7,1,0,0,182.88,155 lbs.,187.96,0,"Jul 05, 1995",1.93,38,2.8,40,1.0,16,0,0.0,2018-11-21 20:57:25.109539,87.5
1340,Christos Giagos,15,7,0,0,177.8,155 lbs.,180.34,1,"Jan 23, 1990",2.16,32,2.13,50,0.48,20,41,0.5,2018-11-21 20:57:29.589082,68.18181818181817
1343,Karine Gevorgyan,3,3,0,0,162.56,125 lbs.,160.02,0,"Mar 09, 1989",1.2,20,1.8,76,0.0,0,0,0.0,2018-11-21 20:57:40.771237,50.0
1347,Chad George,13,6,0,0,167.64,135 lbs.,172.72,0,"Apr 30, 1982",1.26,50,1.11,65,3.08,46,0,1.3,2018-11-21 20:57:54.867342,68.42105263157895
1349,Louis Gaudinot,6,4,0,1,160.02,125 lbs.,160.02,1,"Aug 28, 1984",2.34,37,6.42,48,0.57,40,31,1.1,2018-11-21 20:58:01.353355,60.0
1350,Willie Gates,12,7,0,0,172.72,125 lbs.,177.8,1,"Jan 21, 1987",1.8,38,4.28,38,0.0,0,67,0.4,2018-11-21 20:58:04.342261,63.1578947368421
1351,Kelvin Gastelum,16,3,0,1,175.26,185 lbs.,180.34,0,"Oct 24, 1991",3.86,43,2.87,61,0.82,50,62,0.2,2018-11-21 20:58:08.669016,84.21052631578947
1353,Azamat Gashimov,10,3,0,0,167.64,125 lbs.,167.64,1,"Apr 07, 1990",1.24,21,4.75,53,1.69,25,0,0.0,2018-11-21 20:58:15.795539,76.92307692307693
1354,Pablo Garza,13,4,0,0,185.42,145 lbs.,185.42,1,"Sep 16, 1983",3.37,44,2.7,50,0.94,25,15,1.3,2018-11-21 20:58:20.571002,76.47058823529412
1357,Elias Garcia,6,1,0,0,165.1,125 lbs.,170.18,0,"Sep 13, 1992",2.71,35,3.57,43,0.0,0,33,0.0,2018-11-21 20:58:28.178072,85.71428571428571
1360,Alex Garcia,15,6,0,0,175.26,170 lbs.,182.88,1,"Jul 14, 1987",1.81,31,3.03,59,3.72,52,66,0.1,2018-11-21 20:58:41.128197,71.42857142857143
1362,Edgar Garcia,14,5,0,0,177.8,170 lbs.,180.34,1,"Feb 22, 1984",3.16,29,4.23,60,2.21,57,50,0.6,2018-11-21 20:58:47.360303,73.68421052631578
1363,Leonard Garcia,19,11,1,0,177.8,145 lbs.,175.26,1,"Jul 14, 1979",2.77,24,4.79,52,0.3,26,42,0.5,2018-11-21 20:58:51.668132,61.29032258064516
1364,Cody Garbrandt,11,2,0,0,172.72,135 lbs.,165.1,1,"Jul 07, 1991",3.48,37,3.43,66,1.0,33,100,0.0,2018-11-21 20:58:55.404992,84.61538461538461
1367,Manvel Gamburyan,18,11,0,1,165.1,135 lbs.,170.18,1,"May 08, 1981",2.13,41,2.83,55,3.26,34,69,0.7,2018-11-21 20:59:06.260355,62.06896551724138
1374,Tom Gallicchio,19,11,0,0,177.8,170 lbs.,185.42,0,"Sep 23, 1986",3.53,26,7.07,43,1.0,11,0,0.0,2018-11-21 20:59:30.899686,63.33333333333333
1376,Mickey Gall,5,1,0,0,187.96,170 lbs.,187.96,0,"Jan 22, 1992",1.47,52,2.21,43,2.33,66,50,5.2,2018-11-21 20:59:37.725345,83.33333333333334
1381,Mitch Gagnon,12,4,0,0,165.1,135 lbs.,165.1,0,"Oct 10, 1984",3.18,48,2.13,63,1.43,26,67,1.9,2018-11-21 20:59:56.972782,75.0
1382,Sheila Gaff,10,6,1,0,165.1,135 lbs.,157.48,1,"Dec 29, 1989",1.6,50,2.89,28,0.0,0,20,0.0,2018-11-21 21:00:02.359525,58.82352941176471
1383,Justin Gaethje,19,2,0,0,180.34,155 lbs.,177.8,1,"Nov 14, 1988",8.53,54,10.54,53,0.0,0,80,0.0,2018-11-21 21:00:05.404444,90.47619047619048
